"","Date_Time","Value"
"1083",1966-06-21,1
"1084",1966-06-22,0
"1085",1966-06-23,0
"1086",1966-06-24,0
"1087",1966-06-25,0
"1088",1966-06-26,0.3
"1089",1966-06-27,0
"1090",1966-06-28,0
"1091",1966-06-29,0
"1092",1966-06-30,0
"1093",1966-07-01,1.2
"1094",1966-07-02,27.8
"1095",1966-07-03,1.7
"1096",1966-07-04,0.2
"1097",1966-07-05,0.4
"1098",1966-07-06,14.6
"1099",1966-07-07,0.7
"1100",1966-07-08,0
"1101",1966-07-09,0
"1102",1966-07-10,0
"1103",1966-07-11,0
"1104",1966-07-12,0
"1105",1966-07-13,12.2
"1106",1966-07-14,2.6
"1107",1966-07-15,0.3
"1108",1966-07-16,2.5
"1109",1966-07-17,1.6
"1110",1966-07-18,1.1
"1111",1966-07-19,1.8
"1112",1966-07-20,0
"1113",1966-07-21,0
"1114",1966-07-22,0
"1115",1966-07-23,0.3
"1116",1966-07-24,0
"1117",1966-07-25,8.8
"1118",1966-07-26,3.7
"1119",1966-07-27,26.5
"1120",1966-07-28,11.5
"1121",1966-07-29,7.3
"1122",1966-07-30,0
"1123",1966-07-31,0
"1124",1966-08-01,0
"1125",1966-08-02,0
"1126",1966-08-03,0
"1127",1966-08-04,0
"1128",1966-08-05,0
"1129",1966-08-06,0
"1130",1966-08-07,0
"1131",1966-08-08,0
"1132",1966-08-09,1.7
"1133",1966-08-10,11.4
"1134",1966-08-11,15.8
"1135",1966-08-12,12.7
"1136",1966-08-13,8.8
"1137",1966-08-14,0.3
"1138",1966-08-15,0
"1139",1966-08-16,0
"1140",1966-08-17,0.1
"1141",1966-08-18,6.3
"1142",1966-08-19,23.9
"1143",1966-08-20,0
"1144",1966-08-21,0
"1145",1966-08-22,2.5
"1146",1966-08-23,1.1
"1147",1966-08-24,0.4
"1148",1966-08-25,0.4
"1149",1966-08-26,0
"1150",1966-08-27,0
"1151",1966-08-28,0
"1152",1966-08-29,0
"1153",1966-08-30,0
"1154",1966-08-31,2.5
"1155",1966-09-01,23.1
"1156",1966-09-02,1.9
"1157",1966-09-03,1.4
"1158",1966-09-04,0
"1159",1966-09-05,8.3
"1160",1966-09-06,0
"1161",1966-09-07,0.1
"1162",1966-09-08,0
"1163",1966-09-09,0.1
"1164",1966-09-10,0
"1165",1966-09-11,0
"1166",1966-09-12,0
"1167",1966-09-13,0.9
"1168",1966-09-14,31.2
"1169",1966-09-15,1.7
"1170",1966-09-16,5.7
"1171",1966-09-17,5.9
"1172",1966-09-18,1.6
"1173",1966-09-19,8.7
"1174",1966-09-20,0
"1175",1966-09-21,17.7
"1176",1966-09-22,8.9
"1177",1966-09-23,8
"1178",1966-09-24,8.4
"1179",1966-09-25,0.9
"1180",1966-09-26,0
"1181",1966-09-27,0
"1182",1966-09-28,0
"1183",1966-09-29,0
"1184",1966-09-30,10.5
"1185",1966-10-01,6.4
"1186",1966-10-02,0.7
"1187",1966-10-03,13.4
"1188",1966-10-04,21.5
"1189",1966-10-05,1.1
"1190",1966-10-06,0.3
"1191",1966-10-07,2.2
"1192",1966-10-08,0.5
"1193",1966-10-09,0
"1194",1966-10-10,0
"1195",1966-10-11,0
"1196",1966-10-12,0
"1197",1966-10-13,0.1
"1198",1966-10-14,13.9
"1199",1966-10-15,1.4
"1200",1966-10-16,0
"1201",1966-10-17,1.2
"1202",1966-10-18,1.6
"1203",1966-10-19,13.4
"1204",1966-10-20,14.3
"1205",1966-10-21,1.4
"1206",1966-10-22,0
"1207",1966-10-23,0
"1208",1966-10-24,0.1
"1209",1966-10-25,0
"1210",1966-10-26,0.5
"1211",1966-10-27,0.7
"1212",1966-10-28,5.2
"1213",1966-10-29,0.7
"1214",1966-10-30,0.4
"1215",1966-10-31,5.9
"1216",1966-11-01,23.2
"1217",1966-11-02,5.2
"1218",1966-11-03,3.5
"1219",1966-11-04,0.2
"1220",1966-11-05,0
"1221",1966-11-06,0
"1222",1966-11-07,0.4
"1223",1966-11-08,3.6
"1224",1966-11-09,37.4
"1225",1966-11-10,19.4
"1226",1966-11-11,7.7
"1227",1966-11-12,21.9
"1228",1966-11-13,5.6
"1229",1966-11-14,5.2
"1230",1966-11-15,0.2
"1231",1966-11-16,0
"1232",1966-11-17,0
"1233",1966-11-18,0
"1234",1966-11-19,0
"1235",1966-11-20,0
"1236",1966-11-21,0
"1237",1966-11-22,0
"1238",1966-11-23,0
"1239",1966-11-24,0
"1240",1966-11-25,0
"1241",1966-11-26,0
"1242",1966-11-27,6.8
"1243",1966-11-28,14.1
"1244",1966-11-29,0
"1245",1966-11-30,0.8
"1246",1966-12-01,2.8
"1247",1966-12-02,2.4
"1248",1966-12-03,5
"1249",1966-12-04,3.5
"1250",1966-12-05,8.8
"1251",1966-12-06,20.4
"1252",1966-12-07,0
"1253",1966-12-08,1.6
"1254",1966-12-09,0.6
"1255",1966-12-10,0
"1256",1966-12-11,0
"1257",1966-12-12,0
"1258",1966-12-13,0.5
"1259",1966-12-14,18.9
"1260",1966-12-15,13.8
"1261",1966-12-16,4.5
"1262",1966-12-17,0
"1263",1966-12-18,0
"1264",1966-12-19,0.1
"1265",1966-12-20,0
"1266",1966-12-21,0.1
"1267",1966-12-22,0
"1268",1966-12-23,0
"1269",1966-12-24,6.9
"1270",1966-12-25,5.6
"1271",1966-12-26,1.1
"1272",1966-12-27,0.6
"1273",1966-12-28,0.2
"1274",1966-12-29,0
"1275",1966-12-30,0
"1276",1966-12-31,0.4
"1277",1967-01-01,0
"1278",1967-01-02,0
"1279",1967-01-03,0
"1280",1967-01-04,0.1
"1281",1967-01-05,1.9
"1282",1967-01-06,0
"1283",1967-01-07,0
"1284",1967-01-08,0
"1285",1967-01-09,0
"1286",1967-01-10,0
"1287",1967-01-11,0
"1288",1967-01-12,0
"1289",1967-01-13,0.1
"1290",1967-01-14,0
"1291",1967-01-15,4.3
"1292",1967-01-16,0.9
"1293",1967-01-17,0
"1294",1967-01-18,0
"1295",1967-01-19,0.1
"1296",1967-01-20,0.5
"1297",1967-01-21,0
"1298",1967-01-22,0
"1299",1967-01-23,0.6
"1300",1967-01-24,1.8
"1301",1967-01-25,1.4
"1302",1967-01-26,31.2
"1303",1967-01-27,1
"1304",1967-01-28,8.8
"1305",1967-01-29,15.9
"1306",1967-01-30,5.8
"1307",1967-01-31,0
"1308",1967-02-01,0
"1309",1967-02-02,0
"1310",1967-02-03,0
"1311",1967-02-04,0
"1312",1967-02-05,0
"1313",1967-02-06,0
"1314",1967-02-07,0
"1315",1967-02-08,0
"1316",1967-02-09,0
"1317",1967-02-10,0
"1318",1967-02-11,0
"1319",1967-02-12,0
"1320",1967-02-13,0.5
"1321",1967-02-14,1.7
"1322",1967-02-15,0
"1323",1967-02-16,0
"1324",1967-02-17,0
"1325",1967-02-18,5.1
"1326",1967-02-19,0
"1327",1967-02-20,0
"1328",1967-02-21,0
"1329",1967-02-22,0
"1330",1967-02-23,0
"1331",1967-02-24,0.5
"1332",1967-02-25,3
"1333",1967-02-26,0.8
"1334",1967-02-27,0
"1335",1967-02-28,0
"1336",1967-03-01,0
"1337",1967-03-02,0
"1338",1967-03-03,35.7
"1339",1967-03-04,0
"1340",1967-03-05,0
"1341",1967-03-06,0
"1342",1967-03-07,0.7
"1343",1967-03-08,0
"1344",1967-03-09,0
"1345",1967-03-10,0
"1346",1967-03-11,0
"1347",1967-03-12,0
"1348",1967-03-13,0
"1349",1967-03-14,0
"1350",1967-03-15,0
"1351",1967-03-16,0
"1352",1967-03-17,0
"1353",1967-03-18,0
"1354",1967-03-19,0
"1355",1967-03-20,0
"1356",1967-03-21,0
"1357",1967-03-22,0
"1358",1967-03-23,0.4
"1359",1967-03-24,0
"1360",1967-03-25,0
"1361",1967-03-26,0
"1362",1967-03-27,0.9
"1363",1967-03-28,0.4
"1364",1967-03-29,0.2
"1365",1967-03-30,0.6
"1366",1967-03-31,0.1
"1367",1967-04-01,0
"1368",1967-04-02,0
"1369",1967-04-03,0
"1370",1967-04-04,0
"1371",1967-04-05,0
"1372",1967-04-06,4.6
"1373",1967-04-07,0
"1374",1967-04-08,0
"1375",1967-04-09,0
"1376",1967-04-10,0
"1377",1967-04-11,0
"1378",1967-04-12,0
"1379",1967-04-13,0
"1380",1967-04-14,0
"1381",1967-04-15,0
"1382",1967-04-16,1
"1383",1967-04-17,0
"1384",1967-04-18,0
"1385",1967-04-19,0
"1386",1967-04-20,0
"1387",1967-04-21,0
"1388",1967-04-22,0
"1389",1967-04-23,0.1
"1390",1967-04-24,0
"1391",1967-04-25,0
"1392",1967-04-26,0
"1393",1967-04-27,0
"1394",1967-04-28,0
"1395",1967-04-29,0
"1396",1967-04-30,0
"1397",1967-05-01,0
"1398",1967-05-02,0
"1399",1967-05-03,0
"1400",1967-05-04,0
"1401",1967-05-05,0.1
"1402",1967-05-06,0.1
"1403",1967-05-07,0.3
"1404",1967-05-08,0
"1405",1967-05-09,0
"1406",1967-05-10,0
"1407",1967-05-11,0
"1408",1967-05-12,0
"1409",1967-05-13,0
"1410",1967-05-14,0
"1411",1967-05-15,0
"1412",1967-05-16,0
"1413",1967-05-17,0
"1414",1967-05-18,0
"1415",1967-05-19,16.5
"1416",1967-05-20,14.1
"1417",1967-05-21,3.4
"1418",1967-05-22,0.5
"1419",1967-05-23,0.1
"1420",1967-05-24,0
"1421",1967-05-25,0
"1422",1967-05-26,0
"1423",1967-05-27,0
"1424",1967-05-28,0.9
"1425",1967-05-29,0
"1426",1967-05-30,0
"1427",1967-05-31,2.9
"1428",1967-06-01,0
"1429",1967-06-02,0.3
"1430",1967-06-03,0
"1431",1967-06-04,0
"1432",1967-06-05,0.7
"1433",1967-06-06,0
"1434",1967-06-07,3.9
"1435",1967-06-08,0
"1436",1967-06-09,0
"1437",1967-06-10,1.5
"1438",1967-06-11,0.5
"1439",1967-06-12,0.3
"1440",1967-06-13,0
"1441",1967-06-14,0.6
"1442",1967-06-15,0.4
"1443",1967-06-16,0
"1444",1967-06-17,0
"1445",1967-06-18,0
"1446",1967-06-19,0
"1447",1967-06-20,0
"1448",1967-06-21,0
"1449",1967-06-22,3.1
"1450",1967-06-23,1.7
"1451",1967-06-24,0.4
"1452",1967-06-25,0
"1453",1967-06-26,0
"1454",1967-06-27,0
"1455",1967-06-28,0
"1456",1967-06-29,0.1
"1457",1967-06-30,15.5
"1458",1967-07-01,0
"1459",1967-07-02,3.6
"1460",1967-07-03,0.6
"1461",1967-07-04,0.1
"1462",1967-07-05,0
"1463",1967-07-06,0
"1464",1967-07-07,0
"1465",1967-07-08,0
"1466",1967-07-09,0
"1467",1967-07-10,14
"1468",1967-07-11,0.3
"1469",1967-07-12,0.3
"1470",1967-07-13,1.6
"1471",1967-07-14,0.1
"1472",1967-07-15,3.6
"1473",1967-07-16,0.6
"1474",1967-07-17,1.7
"1475",1967-07-18,8.1
"1476",1967-07-19,0
"1477",1967-07-20,0.1
"1478",1967-07-21,0
"1479",1967-07-22,0
"1480",1967-07-23,0
"1481",1967-07-24,0
"1482",1967-07-25,0
"1483",1967-07-26,0.1
"1484",1967-07-27,0.3
"1485",1967-07-28,0.1
"1486",1967-07-29,0.2
"1487",1967-07-30,9.4
"1488",1967-07-31,0.3
"1489",1967-08-01,0.4
"1490",1967-08-02,0.3
"1491",1967-08-03,0.1
"1492",1967-08-04,0
"1493",1967-08-05,0.3
"1494",1967-08-06,9.2
"1495",1967-08-07,2.6
"1496",1967-08-08,8.7
"1497",1967-08-09,1.4
"1498",1967-08-10,9.2
"1499",1967-08-11,7.1
"1500",1967-08-12,0.4
"1501",1967-08-13,0.5
"1502",1967-08-14,2.2
"1503",1967-08-15,0.2
"1504",1967-08-16,0
"1505",1967-08-17,0
"1506",1967-08-18,0
"1507",1967-08-19,0.1
"1508",1967-08-20,15
"1509",1967-08-21,0
"1510",1967-08-22,0.5
"1511",1967-08-23,10.9
"1512",1967-08-24,1.9
"1513",1967-08-25,0
"1514",1967-08-26,7.6
"1515",1967-08-27,11.3
"1516",1967-08-28,3
"1517",1967-08-29,0.2
"1518",1967-08-30,2.6
"1519",1967-08-31,5.9
"1520",1967-09-01,1
"1521",1967-09-02,3.1
"1522",1967-09-03,0
"1523",1967-09-04,0
"1524",1967-09-05,23.5
"1525",1967-09-06,7.7
"1526",1967-09-07,0.2
"1527",1967-09-08,0
"1528",1967-09-09,0
"1529",1967-09-10,0
"1530",1967-09-11,0.1
"1531",1967-09-12,3.7
"1532",1967-09-13,0
"1533",1967-09-14,0
"1534",1967-09-15,7.8
"1535",1967-09-16,2.3
"1536",1967-09-17,0
"1537",1967-09-18,0
"1538",1967-09-19,8.3
"1539",1967-09-20,4.2
"1540",1967-09-21,0.2
"1541",1967-09-22,0
"1542",1967-09-23,0
"1543",1967-09-24,0
"1544",1967-09-25,0
"1545",1967-09-26,0
"1546",1967-09-27,0
"1547",1967-09-28,0
"1548",1967-09-29,0
"1549",1967-09-30,0
"1550",1967-10-01,0
"1551",1967-10-02,0
"1552",1967-10-03,8.4
"1553",1967-10-04,19.6
"1554",1967-10-05,2.6
"1555",1967-10-06,1.2
"1556",1967-10-07,1.5
"1557",1967-10-08,4.3
"1558",1967-10-09,4.7
"1559",1967-10-10,0.4
"1560",1967-10-11,3.9
"1561",1967-10-12,1.2
"1562",1967-10-13,4.6
"1563",1967-10-14,3.7
"1564",1967-10-15,0
"1565",1967-10-16,0
"1566",1967-10-17,0
"1567",1967-10-18,1.3
"1568",1967-10-19,0
"1569",1967-10-20,0
"1570",1967-10-21,0
"1571",1967-10-22,0
"1572",1967-10-23,0
"1573",1967-10-24,0
"1574",1967-10-25,0
"1575",1967-10-26,1.2
"1576",1967-10-27,3.9
"1577",1967-10-28,0
"1578",1967-10-29,0
"1579",1967-10-30,0
"1580",1967-10-31,0
"1581",1967-11-01,0
"1582",1967-11-02,0
"1583",1967-11-03,0.6
"1584",1967-11-04,5.2
"1585",1967-11-05,0.7
"1586",1967-11-06,0
"1587",1967-11-07,0
"1588",1967-11-08,3.1
"1589",1967-11-09,5.1
"1590",1967-11-10,0.2
"1591",1967-11-11,0
"1592",1967-11-12,0
"1593",1967-11-13,0
"1594",1967-11-14,0
"1595",1967-11-15,0.2
"1596",1967-11-16,0.2
"1597",1967-11-17,0
"1598",1967-11-18,0
"1599",1967-11-19,0.8
"1600",1967-11-20,7.8
"1601",1967-11-21,0
"1602",1967-11-22,0
"1603",1967-11-23,0
"1604",1967-11-24,0
"1605",1967-11-25,3.1
"1606",1967-11-26,3.9
"1607",1967-11-27,0.9
"1608",1967-11-28,0
"1609",1967-11-29,0
"1610",1967-11-30,0.2
"1611",1967-12-01,0.2
"1612",1967-12-02,0
"1613",1967-12-03,0
"1614",1967-12-04,0
"1615",1967-12-05,0
"1616",1967-12-06,0
"1617",1967-12-07,0
"1618",1967-12-08,0
"1619",1967-12-09,0
"1620",1967-12-10,0
"1621",1967-12-11,0
"1622",1967-12-12,0.2
"1623",1967-12-13,1.4
"1624",1967-12-14,0
"1625",1967-12-15,0
"1626",1967-12-16,0
"1627",1967-12-17,0
"1628",1967-12-18,0
"1629",1967-12-19,1.1
"1630",1967-12-20,0
"1631",1967-12-21,0
"1632",1967-12-22,0
"1633",1967-12-23,0
"1634",1967-12-24,0
"1635",1967-12-25,0
"1636",1967-12-26,0
"1637",1967-12-27,0.9
"1638",1967-12-28,0
"1639",1967-12-29,3.3
"1640",1967-12-30,0
"1641",1967-12-31,0.4
"1642",1968-01-01,0
"1643",1968-01-02,0
"1644",1968-01-03,0
"1645",1968-01-04,4.6
"1646",1968-01-05,27
"1647",1968-01-06,13.9
"1648",1968-01-07,1.1
"1649",1968-01-08,0
"1650",1968-01-09,0
"1651",1968-01-10,0
"1652",1968-01-11,8.2
"1653",1968-01-12,0
"1654",1968-01-13,0
"1655",1968-01-14,0
"1656",1968-01-15,0
"1657",1968-01-16,0
"1658",1968-01-17,0
"1659",1968-01-18,1.9
"1660",1968-01-19,0.1
"1661",1968-01-20,0
"1662",1968-01-21,23.5
"1663",1968-01-22,3.4
"1664",1968-01-23,0
"1665",1968-01-24,0
"1666",1968-01-25,0
"1667",1968-01-26,0
"1668",1968-01-27,0
"1669",1968-01-28,0
"1670",1968-01-29,0
"1671",1968-01-30,0
"1672",1968-01-31,0
"1673",1968-02-01,0
"1674",1968-02-02,0
"1675",1968-02-03,0
"1676",1968-02-04,0
"1677",1968-02-05,0
"1678",1968-02-06,0
"1679",1968-02-07,0
"1680",1968-02-08,0
"1681",1968-02-09,0
"1682",1968-02-10,0
"1683",1968-02-11,0
"1684",1968-02-12,0
"1685",1968-02-13,0.3
"1686",1968-02-14,0
"1687",1968-02-15,0
"1688",1968-02-16,0
"1689",1968-02-17,0
"1690",1968-02-18,0
"1691",1968-02-19,0
"1692",1968-02-20,0
"1693",1968-02-21,0
"1694",1968-02-22,0
"1695",1968-02-23,0
"1696",1968-02-24,0
"1697",1968-02-25,0
"1698",1968-02-26,0
"1699",1968-02-27,0
"1700",1968-02-28,0
"1701",1968-02-29,0
"1702",1968-03-01,0
"1703",1968-03-02,0
"1704",1968-03-03,0
"1705",1968-03-04,0
"1706",1968-03-05,0
"1707",1968-03-06,0
"1708",1968-03-07,0
"1709",1968-03-08,0.9
"1710",1968-03-09,0
"1711",1968-03-10,0
"1712",1968-03-11,0
"1713",1968-03-12,0.1
"1714",1968-03-13,0
"1715",1968-03-14,0
"1716",1968-03-15,0
"1717",1968-03-16,0
"1718",1968-03-17,0
"1719",1968-03-18,0
"1720",1968-03-19,0.3
"1721",1968-03-20,0
"1722",1968-03-21,2.3
"1723",1968-03-22,3.3
"1724",1968-03-23,9.2
"1725",1968-03-24,15.6
"1726",1968-03-25,2.7
"1727",1968-03-26,0
"1728",1968-03-27,0
"1729",1968-03-28,0
"1730",1968-03-29,0
"1731",1968-03-30,0
"1732",1968-03-31,0.7
"1733",1968-04-01,0.1
"1734",1968-04-02,0
"1735",1968-04-03,0
"1736",1968-04-04,0
"1737",1968-04-05,0
"1738",1968-04-06,0
"1739",1968-04-07,0
"1740",1968-04-08,0
"1741",1968-04-09,0
"1742",1968-04-10,0
"1743",1968-04-11,0
"1744",1968-04-12,0
"1745",1968-04-13,0
"1746",1968-04-14,8.5
"1747",1968-04-15,2.4
"1748",1968-04-16,0.4
"1749",1968-04-17,5.3
"1750",1968-04-18,1
"1751",1968-04-19,5.1
"1752",1968-04-20,19.3
"1753",1968-04-21,0
"1754",1968-04-22,11.4
"1755",1968-04-23,1.5
"1756",1968-04-24,0
"1757",1968-04-25,0
"1758",1968-04-26,0.1
"1759",1968-04-27,0.2
"1760",1968-04-28,0
"1761",1968-04-29,3.7
"1762",1968-04-30,6.6
"1763",1968-05-01,2.7
"1764",1968-05-02,0.4
"1765",1968-05-03,6.7
"1766",1968-05-04,3.6
"1767",1968-05-05,3.9
"1768",1968-05-06,0.6
"1769",1968-05-07,3.4
"1770",1968-05-08,0
"1771",1968-05-09,0
"1772",1968-05-10,37.4
"1773",1968-05-11,60.4
"1774",1968-05-12,0.1
"1775",1968-05-13,0
"1776",1968-05-14,10.6
"1777",1968-05-15,13.2
"1778",1968-05-16,3.4
"1779",1968-05-17,0
"1780",1968-05-18,2.5
"1781",1968-05-19,6.2
"1782",1968-05-20,7.7
"1783",1968-05-21,0.8
"1784",1968-05-22,0.1
"1785",1968-05-23,0.6
"1786",1968-05-24,14.6
"1787",1968-05-25,10.2
"1788",1968-05-26,3
"1789",1968-05-27,6.2
"1790",1968-05-28,12.6
"1791",1968-05-29,7.8
"1792",1968-05-30,1.6
"1793",1968-05-31,0.1
"1794",1968-06-01,0.7
"1795",1968-06-02,15.6
"1796",1968-06-03,12.7
"1797",1968-06-04,0.1
"1798",1968-06-05,38.6
"1799",1968-06-06,11.1
"1800",1968-06-07,0.3
"1801",1968-06-08,0
"1802",1968-06-09,0
"1803",1968-06-10,0
"1804",1968-06-11,0
"1805",1968-06-12,0.5
"1806",1968-06-13,0.2
"1807",1968-06-14,0
"1808",1968-06-15,1.3
"1809",1968-06-16,0.8
"1810",1968-06-17,0
"1811",1968-06-18,0
"1812",1968-06-19,0.1
"1813",1968-06-20,0.3
"1814",1968-06-21,0
"1815",1968-06-22,1.7
"1816",1968-06-23,5.9
"1817",1968-06-24,0.4
"1818",1968-06-25,0
"1819",1968-06-26,0.5
"1820",1968-06-27,0.7
"1821",1968-06-28,0.5
"1822",1968-06-29,0.3
"1823",1968-06-30,1.2
"1824",1968-07-01,0.4
"1825",1968-07-02,0
"1826",1968-07-03,24.3
"1827",1968-07-04,1.4
"1828",1968-07-05,1.2
"1829",1968-07-06,0.1
"1830",1968-07-07,0
"1831",1968-07-08,0
"1832",1968-07-09,0
"1833",1968-07-10,0
"1834",1968-07-11,0.1
"1835",1968-07-12,1.3
"1836",1968-07-13,2
"1837",1968-07-14,0.6
"1838",1968-07-15,0.4
"1839",1968-07-16,0.1
"1840",1968-07-17,0
"1841",1968-07-18,17.4
"1842",1968-07-19,4.4
"1843",1968-07-20,0
"1844",1968-07-21,0
"1845",1968-07-22,3.4
"1846",1968-07-23,0.1
"1847",1968-07-24,0
"1848",1968-07-25,0
"1849",1968-07-26,0
"1850",1968-07-27,0.6
"1851",1968-07-28,0
"1852",1968-07-29,0
"1853",1968-07-30,4.9
"1854",1968-07-31,8.2
"1855",1968-08-01,1.7
"1856",1968-08-02,7.2
"1857",1968-08-03,1.5
"1858",1968-08-04,0.2
"1859",1968-08-05,0.3
"1860",1968-08-06,0
"1861",1968-08-07,0.2
"1862",1968-08-08,21.2
"1863",1968-08-09,13.3
"1864",1968-08-10,33.4
"1865",1968-08-11,10.4
"1866",1968-08-12,0.1
"1867",1968-08-13,0.2
"1868",1968-08-14,0.1
"1869",1968-08-15,0
"1870",1968-08-16,0.7
"1871",1968-08-17,0
"1872",1968-08-18,0.6
"1873",1968-08-19,3.2
"1874",1968-08-20,17.6
"1875",1968-08-21,9.4
"1876",1968-08-22,2.1
"1877",1968-08-23,0.7
"1878",1968-08-24,1.3
"1879",1968-08-25,11.2
"1880",1968-08-26,7
"1881",1968-08-27,1.4
"1882",1968-08-28,2.3
"1883",1968-08-29,17.7
"1884",1968-08-30,0.3
"1885",1968-08-31,0
"1886",1968-09-01,0
"1887",1968-09-02,0
"1888",1968-09-03,0.4
"1889",1968-09-04,0
"1890",1968-09-05,0
"1891",1968-09-06,0.1
"1892",1968-09-07,0.1
"1893",1968-09-08,1.2
"1894",1968-09-09,0.1
"1895",1968-09-10,0.1
"1896",1968-09-11,0
"1897",1968-09-12,0
"1898",1968-09-13,3.9
"1899",1968-09-14,0
"1900",1968-09-15,0.4
"1901",1968-09-16,0
"1902",1968-09-17,0
"1903",1968-09-18,0
"1904",1968-09-19,0.9
"1905",1968-09-20,6
"1906",1968-09-21,5
"1907",1968-09-22,0
"1908",1968-09-23,0.2
"1909",1968-09-24,3.9
"1910",1968-09-25,6.6
"1911",1968-09-26,0.1
"1912",1968-09-27,0
"1913",1968-09-28,0
"1914",1968-09-29,0
"1915",1968-09-30,10.2
"1916",1968-10-01,16.7
"1917",1968-10-02,14.9
"1918",1968-10-03,0.8
"1919",1968-10-04,0.5
"1920",1968-10-05,0
"1921",1968-10-06,0.1
"1922",1968-10-07,52.2
"1923",1968-10-08,3.8
"1924",1968-10-09,0.3
"1925",1968-10-10,0
"1926",1968-10-11,0
"1927",1968-10-12,0
"1928",1968-10-13,0
"1929",1968-10-14,0
"1930",1968-10-15,0
"1931",1968-10-16,0
"1932",1968-10-17,0
"1933",1968-10-18,0
"1934",1968-10-19,0.6
"1935",1968-10-20,0
"1936",1968-10-21,0
"1937",1968-10-22,1.6
"1938",1968-10-23,0.2
"1939",1968-10-24,0
"1940",1968-10-25,5.1
"1941",1968-10-26,34
"1942",1968-10-27,5.7
"1943",1968-10-28,1.5
"1944",1968-10-29,0
"1945",1968-10-30,0
"1946",1968-10-31,0
"1947",1968-11-01,0
"1948",1968-11-02,0.1
"1949",1968-11-03,0.1
"1950",1968-11-04,0
"1951",1968-11-05,0
"1952",1968-11-06,1.2
"1953",1968-11-07,43.8
"1954",1968-11-08,3.6
"1955",1968-11-09,7.4
"1956",1968-11-10,5.3
"1957",1968-11-11,2.6
"1958",1968-11-12,16.9
"1959",1968-11-13,0
"1960",1968-11-14,9.2
"1961",1968-11-15,1.4
"1962",1968-11-16,0
"1963",1968-11-17,0
"1964",1968-11-18,0
"1965",1968-11-19,0
"1966",1968-11-20,0.4
"1967",1968-11-21,0
"1968",1968-11-22,0
"1969",1968-11-23,6.8
"1970",1968-11-24,0.8
"1971",1968-11-25,0.5
"1972",1968-11-26,0.2
"1973",1968-11-27,0
"1974",1968-11-28,0
"1975",1968-11-29,0
"1976",1968-11-30,0
"1977",1968-12-01,0
"1978",1968-12-02,0.3
"1979",1968-12-03,0.7
"1980",1968-12-04,1.5
"1981",1968-12-05,2.2
"1982",1968-12-06,1.4
"1983",1968-12-07,0
"1984",1968-12-08,0.1
"1985",1968-12-09,0.3
"1986",1968-12-10,0.5
"1987",1968-12-11,0
"1988",1968-12-12,0
"1989",1968-12-13,0
"1990",1968-12-14,0
"1991",1968-12-15,0
"1992",1968-12-16,1.8
"1993",1968-12-17,14.8
"1994",1968-12-18,0
"1995",1968-12-19,0
"1996",1968-12-20,0
"1997",1968-12-21,0.4
"1998",1968-12-22,0
"1999",1968-12-23,0
"2000",1968-12-24,16.1
"2001",1968-12-25,5.8
"2002",1968-12-26,32.6
"2003",1968-12-27,12.5
"2004",1968-12-28,5
"2005",1968-12-29,0.2
"2006",1968-12-30,0.2
"2007",1968-12-31,1.3
"2008",1969-01-01,6.4
"2009",1969-01-02,3.1
"2010",1969-01-03,12.2
"2011",1969-01-04,5.7
"2012",1969-01-05,0
"2013",1969-01-06,0
"2014",1969-01-07,0
"2015",1969-01-08,0
"2016",1969-01-09,0
"2017",1969-01-10,0
"2018",1969-01-11,0
"2019",1969-01-12,0
"2020",1969-01-13,0
"2021",1969-01-14,1.5
"2022",1969-01-15,6.6
"2023",1969-01-16,0
"2024",1969-01-17,11.9
"2025",1969-01-18,0
"2026",1969-01-19,0
"2027",1969-01-20,0
"2028",1969-01-21,0
"2029",1969-01-22,3.4
"2030",1969-01-23,0.5
"2031",1969-01-24,0
"2032",1969-01-25,0.4
"2033",1969-01-26,6.2
"2034",1969-01-27,0
"2035",1969-01-28,0
"2036",1969-01-29,0
"2037",1969-01-30,0
"2038",1969-01-31,0
"2039",1969-02-01,0
"2040",1969-02-02,0
"2041",1969-02-03,21.8
"2042",1969-02-04,4.3
"2043",1969-02-05,1.1
"2044",1969-02-06,0
"2045",1969-02-07,0
"2046",1969-02-08,0
"2047",1969-02-09,3.2
"2048",1969-02-10,34.8
"2049",1969-02-11,51.8
"2050",1969-02-12,17
"2051",1969-02-13,4.4
"2052",1969-02-14,0.4
"2053",1969-02-15,5.5
"2054",1969-02-16,0
"2055",1969-02-17,1.3
"2056",1969-02-18,0.5
"2057",1969-02-19,0
"2058",1969-02-20,0
"2059",1969-02-21,0
"2060",1969-02-22,0
"2061",1969-02-23,0
"2062",1969-02-24,9.9
"2063",1969-02-25,0.5
"2064",1969-02-26,1.9
"2065",1969-02-27,0
"2066",1969-02-28,0
"2067",1969-03-01,0
"2068",1969-03-02,0
"2069",1969-03-03,0
"2070",1969-03-04,0
"2071",1969-03-05,0
"2072",1969-03-06,0
"2073",1969-03-07,0
"2074",1969-03-08,0
"2075",1969-03-09,0
"2076",1969-03-10,0
"2077",1969-03-11,0.1
"2078",1969-03-12,0
"2079",1969-03-13,0.3
"2080",1969-03-14,1.6
"2081",1969-03-15,11.8
"2082",1969-03-16,4.2
"2083",1969-03-17,2.7
"2084",1969-03-18,8
"2085",1969-03-19,23.2
"2086",1969-03-20,0.7
